country,stream_id,source_id,source_version,dimensions,source_url,period_start,period_end,iso_year,iso_week,latest_expected_week,status,numerator,denominator,observed_positivity,baseline_positivity,difference_percentage_points,positivity_ratio,ratio_status,qualified_baseline_windows,required_baseline_windows,planned_baseline_windows,eligible_baseline_weeks,baseline_specimens,source_provisional,observed_period_end,reporting_site_coverage
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-05-04,2026-05-10,2026,19,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-05-11,2026-05-17,2026,20,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-05-18,2026-05-24,2026,21,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-05-25,2026-05-31,2026,22,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-06-01,2026-06-07,2026,23,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-06-08,2026-06-14,2026,24,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-06-15,2026-06-21,2026,25,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-06-22,2026-06-28,2026,26,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-06-29,2026-07-05,2026,27,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-07-06,2026-07-12,2026,28,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-07-13,2026-07-19,2026,29,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-07-20,2026-07-26,2026,30,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-07-27,2026-08-02,2026,31,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-08-03,2026-08-09,2026,32,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-08-10,2026-08-16,2026,33,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SDN,ed1c35a04b2f5b486d96,who,unavailable,"{""surveillance_origin"":""SENTINEL""}",,2026-08-17,2026-08-23,2026,34,True,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-08-25,2025-08-31,2025,35,False,unobserved_week,,,,,,,unavailable,1,3,5,5,593.0,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-01,2025-09-07,2025,36,False,unobserved_week,,,,,,,unavailable,1,3,5,4,475.0,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-08,2025-09-14,2025,37,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-15,2025-09-21,2025,38,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-22,2025-09-28,2025,39,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-29,2025-10-05,2025,40,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-06,2025-10-12,2025,41,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-13,2025-10-19,2025,42,False,low_testing,35.0,61.0,,,,,unavailable,0,3,5,0,,True,2025-10-19,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-20,2025-10-26,2025,43,False,low_testing,41.0,75.0,,,,,unavailable,0,3,5,0,,True,2025-10-26,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-27,2025-11-02,2025,44,False,low_testing,12.0,62.0,,,,,unavailable,0,3,5,0,,True,2025-11-02,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-03,2025-11-09,2025,45,False,low_testing,9.0,23.0,,,,,unavailable,0,3,5,0,,True,2025-11-09,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-10,2025-11-16,2025,46,False,low_testing,5.0,52.0,,,,,unavailable,0,3,5,0,,True,2025-11-16,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-17,2025-11-23,2025,47,False,low_testing,1.0,29.0,,,,,unavailable,0,3,5,0,,True,2025-11-23,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-24,2025-11-30,2025,48,False,low_testing,8.0,54.0,,,,,unavailable,0,3,5,0,,True,2025-11-30,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-01,2025-12-07,2025,49,False,low_testing,5.0,77.0,,,,,unavailable,0,3,5,0,,True,2025-12-07,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-08,2025-12-14,2025,50,False,low_testing,4.0,32.0,,,,,unavailable,0,3,5,0,,True,2025-12-14,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-15,2025-12-21,2025,51,False,low_testing,2.0,28.0,,,,,unavailable,0,3,5,0,,True,2025-12-21,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-22,2025-12-28,2025,52,False,low_testing,2.0,33.0,,,,,unavailable,0,3,5,0,,True,2025-12-28,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-29,2026-01-04,2026,1,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-05,2026-01-11,2026,2,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-12,2026-01-18,2026,3,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-19,2026-01-25,2026,4,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-26,2026-02-01,2026,5,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-02,2026-02-08,2026,6,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-09,2026-02-15,2026,7,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-16,2026-02-22,2026,8,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-23,2026-03-01,2026,9,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-02,2026-03-08,2026,10,False,low_testing,2.0,21.0,,,,,unavailable,0,3,5,0,,True,2026-03-08,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-09,2026-03-15,2026,11,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-16,2026-03-22,2026,12,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-23,2026-03-29,2026,13,False,low_testing,4.0,20.0,,,,,unavailable,0,3,5,0,,True,2026-03-29,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-30,2026-04-05,2026,14,False,low_testing,11.0,61.0,,,,,unavailable,0,3,5,0,,True,2026-04-05,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-06,2026-04-12,2026,15,False,low_testing,5.0,34.0,,,,,unavailable,0,3,5,0,,True,2026-04-12,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-13,2026-04-19,2026,16,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-20,2026-04-26,2026,17,False,low_testing,5.0,28.0,,,,,unavailable,0,3,5,0,,True,2026-04-26,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-27,2026-05-03,2026,18,False,low_testing,2.0,20.0,,,,,unavailable,1,3,5,4,564.0,True,2026-05-03,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-04,2026-05-10,2026,19,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-11,2026-05-17,2026,20,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-18,2026-05-24,2026,21,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-25,2026-05-31,2026,22,False,low_testing,2.0,26.0,,,,,unavailable,0,3,5,0,,True,2026-05-31,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-01,2026-06-07,2026,23,False,low_testing,1.0,22.0,,,,,unavailable,0,3,5,0,,True,2026-06-07,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-08,2026-06-14,2026,24,False,low_testing,13.0,54.0,,,,,unavailable,0,3,5,0,,True,2026-06-14,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-15,2026-06-21,2026,25,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-22,2026-06-28,2026,26,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-29,2026-07-05,2026,27,False,low_testing,3.0,60.0,,,,,unavailable,0,3,5,0,,True,2026-07-05,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-06,2026-07-12,2026,28,False,low_testing,4.0,33.0,,,,,unavailable,0,3,5,0,,True,2026-07-12,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-13,2026-07-19,2026,29,False,low_testing,6.0,26.0,,,,,unavailable,0,3,5,0,,True,2026-07-19,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-20,2026-07-26,2026,30,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-27,2026-08-02,2026,31,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-03,2026-08-09,2026,32,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-10,2026-08-16,2026,33,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
SOM,4a810eafe55810a912e3,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-17,2026-08-23,2026,34,True,unobserved_week,,,,,,,unavailable,1,3,5,4,485.0,,,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-08-25,2025-08-31,2025,35,False,low_testing,0.0,85.0,,,,,unavailable,0,3,5,0,,True,2025-08-31,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-01,2025-09-07,2025,36,False,insufficient_baseline,0.0,104.0,0.0,,,,unavailable,0,3,5,0,,True,2025-09-07,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-08,2025-09-14,2025,37,False,low_testing,0.0,95.0,,,,,unavailable,0,3,5,0,,True,2025-09-14,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-15,2025-09-21,2025,38,False,low_testing,0.0,96.0,,,,,unavailable,0,3,5,0,,True,2025-09-21,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-22,2025-09-28,2025,39,False,insufficient_baseline,0.0,100.0,0.0,,,,unavailable,0,3,5,0,,True,2025-09-28,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-29,2025-10-05,2025,40,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-06,2025-10-12,2025,41,False,low_testing,0.0,87.0,,,,,unavailable,0,3,5,0,,True,2025-10-12,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-13,2025-10-19,2025,42,False,low_testing,0.0,95.0,,,,,unavailable,0,3,5,0,,True,2025-10-19,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-20,2025-10-26,2025,43,False,low_testing,1.0,94.0,,,,,unavailable,0,3,5,0,,True,2025-10-26,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-27,2025-11-02,2025,44,False,insufficient_baseline,1.0,109.0,0.009174311926605505,,,,unavailable,0,3,5,0,,True,2025-11-02,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-03,2025-11-09,2025,45,False,insufficient_baseline,0.0,113.0,0.0,,,,unavailable,0,3,5,0,,True,2025-11-09,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-10,2025-11-16,2025,46,False,low_testing,0.0,90.0,,,,,unavailable,1,3,5,4,557.0,True,2025-11-16,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-17,2025-11-23,2025,47,False,insufficient_baseline,3.0,118.0,0.025423728813559324,,,,unavailable,2,3,5,9,1172.0,True,2025-11-23,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-24,2025-11-30,2025,48,False,insufficient_baseline,8.0,107.0,0.07476635514018691,,,,unavailable,2,3,5,9,1196.0,True,2025-11-30,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-01,2025-12-07,2025,49,False,insufficient_baseline,6.0,103.0,0.05825242718446602,,,,unavailable,2,3,5,10,1397.0,True,2025-12-07,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-08,2025-12-14,2025,50,False,insufficient_baseline,24.0,122.0,0.19672131147540983,,,,unavailable,2,3,5,10,1413.0,True,2025-12-14,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-15,2025-12-21,2025,51,False,insufficient_baseline,23.0,126.0,0.18253968253968253,,,,unavailable,2,3,5,10,1437.0,True,2025-12-21,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-22,2025-12-28,2025,52,False,insufficient_baseline,27.0,125.0,0.216,,,,unavailable,2,3,5,10,1478.0,True,2025-12-28,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-29,2026-01-04,2026,1,False,insufficient_baseline,45.0,119.0,0.37815126050420167,,,,unavailable,2,3,5,10,1547.0,True,2026-01-04,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-05,2026-01-11,2026,2,False,insufficient_baseline,70.0,147.0,0.47619047619047616,,,,unavailable,2,3,5,10,1562.0,True,2026-01-11,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-12,2026-01-18,2026,3,False,available,43.0,144.0,0.2986111111111111,0.3094408839779006,-1.0829772866789489,0.965002126649939,available,4,3,5,18,2774.0,True,2026-01-18,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-19,2026-01-25,2026,4,False,available,78.0,149.0,0.5234899328859061,0.3290530052840158,19.443692760189023,1.5908985010912322,available,4,3,5,19,3028.0,True,2026-01-25,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-26,2026-02-01,2026,5,False,available,103.0,175.0,0.5885714285714285,0.3701492537313433,21.842217484008525,1.5900921658986173,available,3,3,5,15,2646.0,True,2026-02-01,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-02,2026-02-08,2026,6,False,available,83.0,154.0,0.538961038961039,0.36976506639427986,16.91959725667591,1.4575769534333072,available,3,3,5,15,2665.0,True,2026-02-08,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-09,2026-02-15,2026,7,False,available,86.0,157.0,0.5477707006369427,0.3684782608695652,17.929243976737748,1.4865753527610244,available,3,3,5,15,2657.0,True,2026-02-15,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-16,2026-02-22,2026,8,False,available,60.0,145.0,0.41379310344827586,0.3315436241610738,8.224947928720205,1.2480804132346783,available,3,3,5,15,2547.0,True,2026-02-22,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-23,2026-03-01,2026,9,False,available,45.0,163.0,0.27607361963190186,0.2959459459459459,-1.9872326314044064,0.9328515001260611,available,3,3,5,15,2481.0,True,2026-03-01,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-02,2026-03-08,2026,10,False,available,40.0,135.0,0.2962962962962963,0.25137362637362637,4.492266992266991,1.178708763408217,available,3,3,5,15,2388.0,True,2026-03-08,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-09,2026-03-15,2026,11,False,available,38.0,129.0,0.29457364341085274,0.22334293948126802,7.123070392958472,1.3189297324331084,available,3,3,5,15,2254.0,True,2026-03-15,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-16,2026-03-22,2026,12,False,available,25.0,148.0,0.16891891891891891,0.1956521739130435,-2.6733254994124573,0.8633633633633633,available,3,3,5,15,2145.0,True,2026-03-22,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-23,2026-03-29,2026,13,False,available,19.0,139.0,0.1366906474820144,0.20315581854043394,-6.646517105841953,0.6728364880910805,available,3,3,5,14,1926.0,True,2026-03-29,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-30,2026-04-05,2026,14,False,insufficient_baseline,26.0,156.0,0.16666666666666666,,,,unavailable,2,3,5,10,1345.0,True,2026-04-05,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-06,2026-04-12,2026,15,False,insufficient_baseline,10.0,156.0,0.0641025641025641,,,,unavailable,2,3,5,10,1265.0,True,2026-04-12,unverified
