country,period_start,period_end,metric,value,unit,numerator,denominator,frequency,source_id,source_version,source_url,published_at,fetched_at,provisional,dimensions,quality_note
ETH,2014-01-01,2014-12-31,internal_displacements_flow,137073.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2014-01-01,2014-12-31,internally_displaced_year_end_stock,397241.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2015-01-01,2015-12-31,internal_displacements_flow,55835.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2015-01-01,2015-12-31,internally_displaced_year_end_stock,450203.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2016-01-01,2016-12-31,internal_displacements_flow,296429.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2016-01-01,2016-12-31,internally_displaced_year_end_stock,257563.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2017-01-01,2017-12-31,internal_displacements_flow,724813.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2017-01-01,2017-12-31,internally_displaced_year_end_stock,1078429.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2018-01-01,2018-12-31,internal_displacements_flow,2894841.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2018-01-01,2018-12-31,internally_displaced_year_end_stock,2137422.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
