year,kind,global_type,global_events,jerusalem_visible_events,visibility_denominator,status
2030,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2030,solar,A,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2030,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2030,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2030,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2030,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2030,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,solar,H,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,lunar,N,3,1,all global events of this source type/year; fixed Jerusalem point,future model year
2031,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2031,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2032,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2033,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2033,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2034,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2034,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2034,solar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2034,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2034,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2034,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2034,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,lunar,N,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2035,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2035,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,solar,P,3,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2036,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2037,solar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2037,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2037,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2037,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2037,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2037,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2037,lunar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2038,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2038,solar,A,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2038,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2038,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2038,lunar,N,4,3,all global events of this source type/year; fixed Jerusalem point,future model year
2038,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2038,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2039,lunar,P,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2039,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,solar,P,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2040,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2041,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2041,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2041,solar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2041,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2041,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2041,lunar,P,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2041,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,lunar,N,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2042,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2042,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2043,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2044,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2044,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2045,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,lunar,N,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2045,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2046,lunar,P,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2046,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,solar,P,4,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2047,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2048,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2048,solar,A,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2048,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2048,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2048,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2048,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2048,lunar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2049,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2049,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2049,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2049,solar,H,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2049,lunar,N,3,2,all global events of this source type/year; fixed Jerusalem point,future model year
2049,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2049,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,solar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2050,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,solar,H,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2050,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2051,solar,P,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2051,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2052,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2052,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2052,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2052,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2052,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2052,lunar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2052,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2053,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2053,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2053,solar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2053,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2053,lunar,N,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2053,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2053,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,solar,P,3,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2054,lunar,T,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,lunar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2055,lunar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2056,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2056,solar,A,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2056,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2056,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2056,lunar,N,4,2,all global events of this source type/year; fixed Jerusalem point,future model year
2056,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2056,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,solar,T,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2057,lunar,P,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2057,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,solar,P,3,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2058,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2059,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2059,solar,A,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2059,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2059,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2059,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2059,lunar,P,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2059,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2060,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2060,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2060,solar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2060,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2060,lunar,N,3,3,all global events of this source type/year; fixed Jerusalem point,future model year
2060,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2060,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2061,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2062,solar,P,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2062,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2063,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2063,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2063,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2063,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2063,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2063,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2063,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2064,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2064,solar,A,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2064,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2064,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2064,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2064,lunar,P,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2064,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,solar,P,4,1,all global events of this source type/year; fixed Jerusalem point,future model year
2065,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2065,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2066,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2066,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2066,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2066,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2066,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2066,lunar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2066,lunar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2067,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2067,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2067,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2067,solar,H,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2067,lunar,N,3,3,all global events of this source type/year; fixed Jerusalem point,future model year
2067,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2067,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,lunar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2068,lunar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,solar,P,3,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2069,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2070,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2070,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2070,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2070,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2070,lunar,N,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2070,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2070,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,lunar,N,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2071,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2071,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2072,lunar,T,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2073,solar,P,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2073,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2074,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2074,solar,A,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2074,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2074,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2074,lunar,N,3,3,all global events of this source type/year; fixed Jerusalem point,future model year
2074,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2074,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,solar,A,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2075,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,lunar,N,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,lunar,P,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2075,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,solar,P,3,1,all global events of this source type/year; fixed Jerusalem point,future model year
2076,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2076,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2077,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2077,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2077,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2077,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2077,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2077,lunar,P,2,2,all global events of this source type/year; fixed Jerusalem point,future model year
2077,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,lunar,N,3,2,all global events of this source type/year; fixed Jerusalem point,future model year
2078,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2078,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2079,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2079,lunar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2080,solar,P,2,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,solar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,lunar,N,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,lunar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2080,lunar,T,2,1,all global events of this source type/year; fixed Jerusalem point,future model year
2081,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2081,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2081,solar,T,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2081,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2081,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2081,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2081,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2082,solar,P,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2082,solar,A,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2082,solar,T,1,0,all global events of this source type/year; fixed Jerusalem point,future model year
2082,solar,H,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2082,lunar,N,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2082,lunar,P,1,1,all global events of this source type/year; fixed Jerusalem point,future model year
2082,lunar,T,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
2083,solar,P,3,0,all global events of this source type/year; fixed Jerusalem point,future model year
2083,solar,A,0,0,all global events of this source type/year; fixed Jerusalem point,future model year
